date,serial_number,model,capacity_bytes,failure,smart_1_normalized,smart_1_raw,smart_2_normalized,smart_2_raw,smart_3_normalized,smart_3_raw,smart_4_normalized,smart_4_raw,smart_5_normalized,smart_5_raw,smart_7_normalized,smart_7_raw,smart_8_normalized,smart_8_raw,smart_9_normalized,smart_9_raw,smart_10_normalized,smart_10_raw,smart_11_normalized,smart_11_raw,smart_12_normalized,smart_12_raw,smart_13_normalized,smart_13_raw,smart_15_normalized,smart_15_raw,smart_16_normalized,smart_16_raw,smart_17_normalized,smart_17_raw,smart_18_normalized,smart_18_raw,smart_22_normalized,smart_22_raw,smart_23_normalized,smart_23_raw,smart_24_normalized,smart_24_raw,smart_160_normalized,smart_160_raw,smart_161_normalized,smart_161_raw,smart_163_normalized,smart_163_raw,smart_164_normalized,smart_164_raw,smart_165_normalized,smart_165_raw,smart_166_normalized,smart_166_raw,smart_167_normalized,smart_167_raw,smart_168_normalized,smart_168_raw,smart_169_normalized,smart_169_raw,smart_170_normalized,smart_170_raw,smart_173_normalized,smart_173_raw,smart_174_normalized,smart_174_raw,smart_175_normalized,smart_175_raw,smart_176_normalized,smart_176_raw,smart_177_normalized,smart_177_raw,smart_178_normalized,smart_178_raw,smart_179_normalized,smart_179_raw,smart_180_normalized,smart_180_raw,smart_181_normalized,smart_181_raw,smart_182_normalized,smart_182_raw,smart_183_normalized,smart_183_raw,smart_184_normalized,smart_184_raw,smart_187_normalized,smart_187_raw,smart_188_normalized,smart_188_raw,smart_189_normalized,smart_189_raw,smart_190_normalized,smart_190_raw,smart_191_normalized,smart_191_raw,smart_192_normalized,smart_192_raw,smart_193_normalized,smart_193_raw,smart_194_normalized,smart_194_raw,smart_195_normalized,smart_195_raw,smart_196_normalized,smart_196_raw,smart_197_normalized,smart_197_raw,smart_198_normalized,smart_198_raw,smart_199_normalized,smart_199_raw,smart_200_normalized,smart_200_raw,smart_201_normalized,smart_201_raw,smart_202_normalized,smart_202_raw,smart_206_normalized,smart_206_raw,smart_210_normalized,smart_210_raw,smart_218_normalized,smart_218_raw,smart_220_normalized,smart_220_raw,smart_222_normalized,smart_222_raw,smart_223_normalized,smart_223_raw,smart_224_normalized,smart_224_raw,smart_225_normalized,smart_225_raw,smart_226_normalized,smart_226_raw,smart_231_normalized,smart_231_raw,smart_232_normalized,smart_232_raw,smart_233_normalized,smart_233_raw,smart_234_normalized,smart_234_raw,smart_235_normalized,smart_235_raw,smart_240_normalized,smart_240_raw,smart_241_normalized,smart_241_raw,smart_242_normalized,smart_242_raw,smart_245_normalized,smart_245_raw,smart_247_normalized,smart_247_raw,smart_248_normalized,smart_248_raw,smart_250_normalized,smart_250_raw,smart_251_normalized,smart_251_raw,smart_252_normalized,smart_252_raw,smart_254_normalized,smart_254_raw,smart_255_normalized,smart_255_raw,source_file
2021-07-03,ZA188Z1K,ST8000NM0055,8001563222016,1,80.0,96290280.0,,,92.0,0.0,100.0,6.0,100.0,0.0,83.0,203739054.0,,,61.0,34869.0,100.0,0.0,,,100.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,4295032833.0,100.0,0.0,68.0,32.0,94.0,13381.0,100.0,10.0,77.0,47809.0,32.0,32.0,80.0,96290280.0,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,34835.0,100.0,73484325240.0,100.0,295494882802.0,,,,,,,,,,,,,,,,,2021-07-03.csv
2021-07-03,ZA180YZ0,ST8000NM0055,8001563222016,1,83.0,220558464.0,,,89.0,0.0,100.0,14.0,100.0,0.0,89.0,806046179.0,,,61.0,34346.0,100.0,0.0,,,100.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,61.0,39.0,95.0,10298.0,100.0,55.0,89.0,23069.0,39.0,39.0,83.0,220558464.0,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,34314.0,100.0,71186635088.0,100.0,320404123816.0,,,,,,,,,,,,,,,,,2021-07-03.csv
2021-07-03,175PP3JHT,TOSHIBA MQ01ABF050M,500107862016,1,100.0,0.0,100.0,0.0,100.0,1523.0,100.0,13.0,100.0,0.0,100.0,0.0,100.0,0.0,6.0,37659.0,100.0,0.0,,,100.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,5.0,100.0,4.0,100.0,1595.0,100.0,30.0,,,100.0,0.0,100.0,472.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,100.0,0.0,6.0,37667.0,100.0,0.0,100.0,0.0,,,100.0,175.0,,,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,2021-07-03.csv
2021-07-03,ZA180DYT,ST8000NM0055,8001563222016,1,67.0,194521072.0,,,89.0,0.0,100.0,14.0,95.0,21816.0,90.0,1090855550.0,,,61.0,34355.0,100.0,0.0,,,100.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,84.0,16.0,100.0,0.0,100.0,0.0,62.0,38.0,95.0,10555.0,100.0,43.0,89.0,22528.0,38.0,38.0,83.0,194521072.0,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,34327.0,100.0,71161426688.0,100.0,315379029102.0,,,,,,,,,,,,,,,,,2021-07-03.csv
2021-07-03,ZCH0C5WF,ST12000NM0007,12000138625024,1,77.0,55977704.0,,,92.0,0.0,100.0,6.0,100.0,0.0,77.0,48156221.0,,,67.0,29766.0,100.0,0.0,,,100.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,79.0,21.0,,,100.0,475.0,100.0,1602.0,21.0,21.0,77.0,55977704.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,29535.0,100.0,68373442040.0,100.0,248821381002.0,,,,,,,,,,,,,,,,,2021-07-03.csv
2021-07-03,ZHZ3NRKS,ST12000NM0008,12000138625024,1,77.0,45096064.0,,,91.0,0.0,100.0,21.0,100.0,16.0,76.0,26043382554.0,,,83.0,15192.0,100.0,0.0,,,100.0,21.0,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1278.0,100.0,0.0,,,68.0,32.0,,,100.0,49.0,100.0,890.0,32.0,32.0,1.0,45096064.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,15014.0,100.0,71866011952.0,100.0,234575814088.0,,,,,,,,,,,,,,,,,2021-07-03.csv
2021-07-03,ZA215MY5,ST10000NM0086,10000831348736,1,74.0,177628328.0,,,92.0,0.0,100.0,9.0,91.0,37136.0,81.0,136567169.0,,,63.0,33221.0,100.0,0.0,,,100.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,54.0,46.0,100.0,0.0,71.0,29.0,80.0,20.0,79.0,43079.0,100.0,446.0,100.0,1689.0,20.0,20.0,82.0,177628328.0,,,100.0,488.0,100.0,488.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,33039.0,100.0,87751786640.0,100.0,285482124686.0,,,,,,,,,,,,,,,,,2021-07-03.csv
2021-07-13,70J0A0CBF97G,TOSHIBA MG07ACA14TA,14000519643136,1,100.0,0.0,100.0,0.0,100.0,7937.0,100.0,1.0,100.0,0.0,100.0,0.0,100.0,0.0,90.0,4130.0,100.0,0.0,,,100.0,1.0,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,1.0,100.0,0.0,100.0,114.0,100.0,24.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,100.0,18481153.0,91.0,3993.0,100.0,0.0,100.0,0.0,,,100.0,539.0,,,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,2021-07-13.csv
2021-07-13,176FT025T,TOSHIBA MQ01ABF050M,500107862016,1,100.0,0.0,100.0,0.0,100.0,1458.0,100.0,15.0,100.0,0.0,100.0,0.0,100.0,0.0,11.0,35696.0,100.0,0.0,,,100.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,65.0,100.0,0.0,100.0,1854.0,100.0,28.0,,,100.0,0.0,100.0,8.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,100.0,0.0,11.0,35696.0,100.0,0.0,100.0,0.0,,,100.0,258.0,,,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,2021-07-13.csv
2021-07-13,40X0A01QF97G,TOSHIBA MG07ACA14TA,14000519643136,1,100.0,0.0,100.0,0.0,100.0,7879.0,100.0,3.0,100.0,0.0,100.0,0.0,100.0,0.0,79.0,8494.0,100.0,0.0,,,100.0,3.0,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,1.0,100.0,394.0,100.0,31.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,100.0,84541442.0,80.0,8180.0,100.0,0.0,100.0,0.0,,,100.0,595.0,,,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,2021-07-13.csv
2021-07-13,ZJV00E1R,ST12000NM0007,12000138625024,1,79.0,78950360.0,,,89.0,0.0,100.0,25.0,22.0,47448.0,85.0,284247661.0,,,66.0,30480.0,100.0,0.0,,,100.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,426.0,100.0,0.0,,,75.0,25.0,,,100.0,521.0,100.0,1803.0,25.0,25.0,79.0,78950360.0,,,100.0,32.0,100.0,32.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,30147.0,100.0,63596057688.0,100.0,305135608871.0,,,,,,,,,,,,,,,,,2021-07-13.csv
2021-07-13,ZLW0CT9X,ST12000NM001G,12000138625024,1,78.0,68759416.0,,,97.0,0.0,100.0,3.0,100.0,112.0,85.0,333238374.0,,,89.0,9683.0,100.0,0.0,,,100.0,3.0,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.0,10.0,100.0,0.0,,,76.0,24.0,,,100.0,0.0,100.0,846.0,24.0,24.0,,,,,100.0,16.0,100.0,16.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,9519.0,100.0,60590538136.0,100.0,114283270254.0,,,,,,,,,,,,,,,,,2021-07-13.csv
2021-07-13,Z304JPBA,ST4000DM000,4000787030016,1,120.0,714104.0,,,92.0,0.0,100.0,15.0,100.0,0.0,90.0,965937993.0,,,43.0,50543.0,100.0,0.0,,,100.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,49.0,51.0,100.0,0.0,100.0,0.0,100.0,0.0,80.0,20.0,100.0,0.0,100.0,1.0,97.0,6522.0,20.0,20.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,50457.0,100.0,62688522136.0,100.0,368630244135.0,,,,,,,,,,,,,,,,,2021-07-13.csv
2021-07-13,ZL23XZZT,ST16000NM001G,16000900661248,1,82.0,164568424.0,,,98.0,0.0,100.0,2.0,100.0,0.0,81.0,124378226.0,,,99.0,1456.0,100.0,0.0,,,100.0,2.0,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,70.0,30.0,,,100.0,0.0,99.0,2999.0,30.0,30.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,773.0,100.0,15685508168.0,100.0,14510277622.0,,,,,,,,,,,,,,,,,2021-07-13.csv
2021-07-13,ZHZ50XH5,ST12000NM0008,12000138625024,1,72.0,194767912.0,,,92.0,0.0,100.0,7.0,100.0,472.0,87.0,553464691.0,,,85.0,13367.0,100.0,0.0,,,100.0,7.0,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.0,34.0,100.0,0.0,,,74.0,26.0,,,100.0,3.0,96.0,9479.0,26.0,26.0,1.0,194767912.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,11755.0,100.0,64563443704.0,100.0,153404999973.0,,,,,,,,,,,,,,,,,2021-07-13.csv
2021-07-13,ZHZ3R258,ST12000NM0008,12000138625024,1,80.0,110238160.0,,,99.0,0.0,100.0,1.0,100.0,0.0,90.0,921737163.0,,,83.0,15049.0,100.0,0.0,,,100.0,1.0,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,65.0,35.0,,,100.0,143.0,100.0,1251.0,35.0,35.0,1.0,110238160.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,14804.0,100.0,68266258736.0,100.0,231405612870.0,,,,,,,,,,,,,,,,,2021-07-13.csv
2021-07-13,Y5HYMV9C,WDC WUH721414ALE6L4,14000519643136,1,100.0,0.0,138.0,92.0,81.0,379.0,100.0,10.0,100.0,0.0,100.0,0.0,133.0,18.0,100.0,3638.0,100.0,0.0,,,100.0,10.0,,,,,,,,,,,100.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,357.0,100.0,357.0,63.0,32.0,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-07-13.csv
2021-08-28,87DFWOGRT,TOSHIBA MQ01ABF050,500107862016,1,100.0,0.0,100.0,0.0,100.0,1723.0,100.0,13.0,100.0,0.0,100.0,0.0,100.0,0.0,21.0,31815.0,100.0,0.0,,,100.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,39.0,100.0,2.0,100.0,635.0,100.0,25.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,100.0,0.0,21.0,31662.0,100.0,0.0,100.0,0.0,,,100.0,262.0,,,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,2021-08-28.csv
2021-08-28,ZLW15TA8,ST14000NM001G,14000519643136,1,72.0,200002264.0,,,90.0,0.0,100.0,21.0,99.0,6120.0,83.0,183981293.0,,,91.0,8110.0,100.0,0.0,,,100.0,21.0,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.0,23.0,100.0,0.0,,,72.0,28.0,,,100.0,13.0,100.0,1369.0,28.0,28.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,7687.0,100.0,65874674560.0,100.0,131105554389.0,,,,,,,,,,,,,,,,,2021-08-28.csv
2021-08-28,ZHZ3GX5L,ST14000NM0138,14000519643136,1,63.0,101095650.0,,,90.0,0.0,100.0,21.0,100.0,32.0,90.0,930081798.0,,,94.0,6086.0,100.0,0.0,,,100.0,21.0,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.0,29.0,100.0,0.0,,,71.0,29.0,,,100.0,51.0,100.0,1413.0,29.0,29.0,2.0,101095650.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,5299.0,100.0,63258125595.0,100.0,72586329838.0,,,,,,,,,,,,,,,,,2021-08-28.csv
2021-08-28,Z302T6B6,ST4000DM000,4000787030016,1,117.0,153517480.0,,,92.0,0.0,100.0,23.0,100.0,0.0,81.0,150873479.0,,,41.0,51984.0,100.0,0.0,,,100.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.0,7.0,100.0,0.0,61.0,39.0,100.0,0.0,100.0,0.0,76.0,24.0,100.0,0.0,100.0,7.0,96.0,9894.0,24.0,24.0,,,,,100.0,40.0,100.0,40.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,51877.0,100.0,69030986784.0,100.0,375666111870.0,,,,,,,,,,,,,,,,,2021-08-28.csv
2021-08-28,Z304JWHD,ST4000DM000,4000787030016,1,117.0,162995728.0,,,92.0,0.0,100.0,9.0,100.0,0.0,80.0,116122491.0,,,42.0,51624.0,100.0,0.0,,,100.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,96.0,4.0,100.0,0.0,100.0,0.0,66.0,34.0,100.0,0.0,100.0,1.0,96.0,8054.0,34.0,34.0,,,,,100.0,8.0,100.0,8.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,51523.0,100.0,64158529120.0,100.0,343081517572.0,,,,,,,,,,,,,,,,,2021-08-28.csv
2021-08-28,ZA16DY1Y,ST8000NM0055,8001563222016,1,65.0,3382592.0,,,89.0,0.0,100.0,10.0,100.0,3880.0,91.0,1338207068.0,,,56.0,39169.0,100.0,0.0,,,100.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,81.0,19.0,100.0,0.0,100.0,0.0,62.0,38.0,64.0,73422.0,100.0,48.0,81.0,39471.0,38.0,38.0,65.0,3382592.0,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,39100.0,100.0,80265398904.0,100.0,299899866092.0,,,,,,,,,,,,,,,,,2021-08-28.csv
2021-08-28,11J0A026F97G,TOSHIBA MG07ACA14TA,14000519643136,1,100.0,0.0,100.0,0.0,100.0,7921.0,100.0,1.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,,,100.0,1.0,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,1.0,100.0,26.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,100.0,220200961.0,100.0,0.0,100.0,0.0,100.0,0.0,,,100.0,592.0,,,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,2021-08-28.csv
2021-08-28,ZHZ3ME2Y,ST12000NM0008,12000138625024,1,83.0,194963144.0,,,90.0,0.0,100.0,10.0,94.0,4040.0,77.0,52469850.0,,,82.0,16098.0,100.0,0.0,,,100.0,10.0,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,74.0,26.0,,,100.0,187.0,100.0,1058.0,26.0,26.0,1.0,194963144.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,15880.0,100.0,74289047328.0,100.0,181765709148.0,,,,,,,,,,,,,,,,,2021-08-28.csv
2021-08-25,ZA181JDA,ST8000NM0055,8001563222016,1,76.0,42694488.0,,,88.0,0.0,100.0,14.0,99.0,7672.0,96.0,4163088672.0,,,59.0,36113.0,100.0,0.0,,,100.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,55.0,45.0,94.0,12782.0,100.0,12.0,78.0,45047.0,45.0,45.0,76.0,42694488.0,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,36070.0,100.0,74478089624.0,100.0,305904938472.0,,,,,,,,,,,,,,,,,2021-08-25.csv
2021-08-25,ZJV5PGE9,ST12000NM0007,12000138625024,1,67.0,100699248.0,,,90.0,0.0,100.0,38.0,100.0,280.0,86.0,436240431.0,,,82.0,15859.0,100.0,0.0,,,100.0,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,1.0,100.0,0.0,,,65.0,35.0,,,100.0,319.0,100.0,721.0,35.0,35.0,80.0,100699248.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,15777.0,100.0,57227813912.0,100.0,205325084726.0,,,,,,,,,,,,,,,,,2021-08-25.csv
2021-08-25,X880A09DF97G,TOSHIBA MG07ACA14TA,14000519643136,1,100.0,0.0,100.0,0.0,100.0,7778.0,100.0,5.0,100.0,0.0,100.0,0.0,100.0,0.0,61.0,15814.0,100.0,0.0,,,100.0,5.0,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,1.0,100.0,3.0,100.0,78.0,100.0,33.0,,,100.0,0.0,100.0,1.0,100.0,1.0,200.0,0.0,,,,,,,,,,,,,100.0,286654467.0,61.0,15667.0,100.0,0.0,100.0,0.0,,,100.0,582.0,,,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,2021-08-25.csv
2021-09-21,ZA153T0K,ST8000NM0055,8001563222016,1,80.0,100499312.0,,,84.0,0.0,100.0,12.0,100.0,104.0,90.0,1029437136.0,,,58.0,37383.0,100.0,0.0,,,100.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,97.0,3.0,100.0,0.0,100.0,0.0,71.0,29.0,96.0,9741.0,100.0,18.0,100.0,123.0,29.0,29.0,22.0,100499312.0,,,100.0,8.0,100.0,8.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,37371.0,100.0,76762200728.0,100.0,300429392352.0,,,,,,,,,,,,,,,,,2021-09-21.csv
2021-09-21,ZA11QYXB,ST8000DM002,8001563222016,1,60.0,227416512.0,,,84.0,0.0,100.0,17.0,99.0,7088.0,93.0,1854345870.0,,,49.0,45290.0,100.0,0.0,,,100.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,67.0,33.0,100.0,0.0,100.0,0.0,65.0,35.0,93.0,15996.0,100.0,11.0,75.0,50822.0,35.0,35.0,20.0,227416512.0,,,100.0,8.0,100.0,8.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,45228.0,100.0,91155581672.0,100.0,336954330868.0,,,,,,,,,,,,,,,,,2021-09-21.csv
2021-08-03,ZA1819G4,ST8000NM0055,8001563222016,1,81.0,114212776.0,,,89.0,0.0,100.0,18.0,100.0,128.0,89.0,737475375.0,,,61.0,34904.0,100.0,0.0,,,100.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,97.0,3.0,100.0,0.0,100.0,0.0,57.0,43.0,96.0,9472.0,100.0,8.0,76.0,48600.0,43.0,43.0,81.0,114212776.0,,,100.0,8.0,100.0,8.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,34851.0,100.0,73273521800.0,100.0,278460998886.0,,,,,,,,,,,,,,,,,2021-08-03.csv
2021-08-03,4140A0P5FV8G,TOSHIBA MG08ACA16TEY,16000900661248,1,100.0,0.0,100.0,0.0,100.0,6978.0,100.0,9.0,100.0,69.0,100.0,0.0,100.0,0.0,99.0,446.0,100.0,0.0,,,100.0,9.0,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,8.0,100.0,75.0,100.0,28.0,,,100.0,68.0,,,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,1267462915.0,100.0,339214526.0,,,,,,,,,,,,,,,,,2021-08-03.csv
2021-08-03,ZHZ2R4ZN,ST12000NM0008,12000138625024,1,71.0,119619330.0,,,94.0,0.0,100.0,6.0,96.0,3488.0,86.0,376905988.0,,,82.0,15933.0,100.0,0.0,,,100.0,5.0,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.0,55.0,100.0,0.0,,,64.0,36.0,,,100.0,40.0,100.0,981.0,36.0,36.0,1.0,119619330.0,,,100.0,48.0,100.0,48.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,15791.0,100.0,74208599752.0,100.0,218880149042.0,,,,,,,,,,,,,,,,,2021-08-03.csv
2021-08-03,S2ZYJ9KFC03610,ST500LM012 HN,500107862016,1,100.0,135.0,252.0,0.0,95.0,1814.0,100.0,9.0,252.0,0.0,252.0,0.0,252.0,0.0,100.0,23877.0,252.0,0.0,100.0,871.0,100.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,25.0,252.0,0.0,,,64.0,24.0,100.0,0.0,252.0,0.0,252.0,0.0,252.0,0.0,200.0,0.0,100.0,149186.0,,,,,,,,,,,,,,,100.0,871.0,,,89.0,120727.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-03.csv
