date,serial_number,model,capacity_bytes,failure,smart_1_normalized,smart_1_raw,smart_2_normalized,smart_2_raw,smart_3_normalized,smart_3_raw,smart_4_normalized,smart_4_raw,smart_5_normalized,smart_5_raw,smart_7_normalized,smart_7_raw,smart_8_normalized,smart_8_raw,smart_9_normalized,smart_9_raw,smart_10_normalized,smart_10_raw,smart_11_normalized,smart_11_raw,smart_12_normalized,smart_12_raw,smart_13_normalized,smart_13_raw,smart_15_normalized,smart_15_raw,smart_16_normalized,smart_16_raw,smart_17_normalized,smart_17_raw,smart_18_normalized,smart_18_raw,smart_22_normalized,smart_22_raw,smart_23_normalized,smart_23_raw,smart_24_normalized,smart_24_raw,smart_160_normalized,smart_160_raw,smart_161_normalized,smart_161_raw,smart_163_normalized,smart_163_raw,smart_164_normalized,smart_164_raw,smart_165_normalized,smart_165_raw,smart_166_normalized,smart_166_raw,smart_167_normalized,smart_167_raw,smart_168_normalized,smart_168_raw,smart_169_normalized,smart_169_raw,smart_170_normalized,smart_170_raw,smart_171_normalized,smart_171_raw,smart_172_normalized,smart_172_raw,smart_173_normalized,smart_173_raw,smart_174_normalized,smart_174_raw,smart_175_normalized,smart_175_raw,smart_176_normalized,smart_176_raw,smart_177_normalized,smart_177_raw,smart_178_normalized,smart_178_raw,smart_179_normalized,smart_179_raw,smart_180_normalized,smart_180_raw,smart_181_normalized,smart_181_raw,smart_182_normalized,smart_182_raw,smart_183_normalized,smart_183_raw,smart_184_normalized,smart_184_raw,smart_187_normalized,smart_187_raw,smart_188_normalized,smart_188_raw,smart_189_normalized,smart_189_raw,smart_190_normalized,smart_190_raw,smart_191_normalized,smart_191_raw,smart_192_normalized,smart_192_raw,smart_193_normalized,smart_193_raw,smart_194_normalized,smart_194_raw,smart_195_normalized,smart_195_raw,smart_196_normalized,smart_196_raw,smart_197_normalized,smart_197_raw,smart_198_normalized,smart_198_raw,smart_199_normalized,smart_199_raw,smart_200_normalized,smart_200_raw,smart_201_normalized,smart_201_raw,smart_202_normalized,smart_202_raw,smart_206_normalized,smart_206_raw,smart_210_normalized,smart_210_raw,smart_218_normalized,smart_218_raw,smart_220_normalized,smart_220_raw,smart_222_normalized,smart_222_raw,smart_223_normalized,smart_223_raw,smart_224_normalized,smart_224_raw,smart_225_normalized,smart_225_raw,smart_226_normalized,smart_226_raw,smart_230_normalized,smart_230_raw,smart_231_normalized,smart_231_raw,smart_232_normalized,smart_232_raw,smart_233_normalized,smart_233_raw,smart_234_normalized,smart_234_raw,smart_235_normalized,smart_235_raw,smart_240_normalized,smart_240_raw,smart_241_normalized,smart_241_raw,smart_242_normalized,smart_242_raw,smart_244_normalized,smart_244_raw,smart_245_normalized,smart_245_raw,smart_246_normalized,smart_246_raw,smart_247_normalized,smart_247_raw,smart_248_normalized,smart_248_raw,smart_250_normalized,smart_250_raw,smart_251_normalized,smart_251_raw,smart_252_normalized,smart_252_raw,smart_254_normalized,smart_254_raw,smart_255_normalized,smart_255_raw,datacenter,cluster_id,vault_id,pod_id,pod_slot_num,is_legacy_format,smart_27_normalized,smart_27_raw,smart_71_normalized,smart_71_raw,smart_82_normalized,smart_82_raw,smart_90_normalized,smart_90_raw,smart_211_normalized,smart_211_raw,smart_212_normalized,smart_212_raw
2024-08-27,ZA189WHA,ST8000NM0055,8001563222016.0,1,83.0,198329312.0,,,89.0,0.0,100.0,72.0,100.0,8.0,80.0,107175256.0,,,31.0,61204.0,100.0,0.0,,,100.0,72.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,59.0,41.0,88.0,24782.0,100.0,64.0,50.0,100871.0,41.0,41.0,83.0,198329312.0,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,61108.0,100.0,103514230480.0,100.0,515798016548.0,,,,,,,,,,,,,,,,,,,,,sac0,0.0,1092.0,18.0,35.0,False,,,,,,,,,,,,
2024-08-27,57GGPD9WT,TOSHIBA MQ01ABF050,500107862016.0,1,100.0,0.0,100.0,0.0,100.0,1984.0,100.0,28.0,100.0,0.0,100.0,0.0,100.0,0.0,1.0,58057.0,100.0,0.0,,,100.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,22.0,100.0,4.0,100.0,554.0,100.0,30.0,,,100.0,0.0,100.0,8.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,100.0,0.0,1.0,57902.0,100.0,0.0,100.0,0.0,,,100.0,256.0,,,,,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,sac0,0.0,1102.0,0.0,,False,,,,,,,,,,,,
2024-08-27,5PJA4ETF,HGST HUH721212ALE604,12000138625024.0,1,100.0,0.0,133.0,92.0,100.0,0.0,100.0,9.0,100.0,1.0,100.0,0.0,140.0,15.0,96.0,29652.0,100.0,0.0,,,100.0,9.0,,,,,,,,,,,100.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,1045.0,100.0,1045.0,142.0,42.0,,,100.0,1.0,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sac2,0.0,1114.0,15.0,50.0,False,,,,,,,,,,,,
2024-08-27,AAH7LENH,HGST HUH721212ALN604,12000138625024.0,1,100.0,0.0,100.0,0.0,158.0,416.0,100.0,10.0,100.0,2.0,100.0,0.0,100.0,0.0,94.0,46960.0,100.0,0.0,,,100.0,9.0,,,,,,,,,,,100.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.0,2473.0,98.0,2473.0,150.0,40.0,,,100.0,2.0,100.0,67.0,100.0,72.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sac2,0.0,1122.0,4.0,46.0,False,,,,,,,,,,,,
2024-08-27,2AGMNGMY,HGST HUH721212ALN604,12000138625024.0,1,100.0,0.0,100.0,0.0,160.0,408.0,100.0,13.0,100.0,7.0,100.0,0.0,100.0,0.0,94.0,46971.0,100.0,0.0,,,100.0,13.0,,,,,,,,,,,100.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,1767.0,99.0,1767.0,166.0,36.0,,,100.0,7.0,100.0,2.0,100.0,2.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sac2,0.0,1122.0,19.0,9.0,False,,,,,,,,,,,,
2024-08-27,8CH5HRTE,HGST HUH721212ALN604,12000138625024.0,1,87.0,3014707.0,100.0,0.0,160.0,412.0,100.0,24.0,100.0,7.0,100.0,0.0,100.0,0.0,94.0,46353.0,100.0,0.0,,,100.0,24.0,,,,,,,,,,,100.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,1845.0,99.0,1845.0,142.0,42.0,,,100.0,7.0,100.0,0.0,100.0,2.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sac2,0.0,1124.0,11.0,35.0,False,,,,,,,,,,,,
2024-08-27,8CKGPLSE,HGST HUH721212ALE604,12000138625024.0,1,100.0,0.0,132.0,96.0,253.0,188.0,100.0,61.0,100.0,0.0,100.0,0.0,128.0,18.0,100.0,322.0,100.0,0.0,,,100.0,61.0,,,,,,,,,,,100.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,80.0,100.0,80.0,146.0,41.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sac2,0.0,1126.0,2.0,39.0,False,,,,,,,,,,,,
2024-08-27,AAG6VJGH,HGST HUH721212ALN604,12000138625024.0,1,100.0,0.0,132.0,96.0,100.0,0.0,100.0,9.0,100.0,96.0,100.0,0.0,128.0,18.0,94.0,45991.0,100.0,0.0,,,100.0,8.0,,,,,,,,,,,100.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,1717.0,99.0,1717.0,153.0,39.0,,,100.0,96.0,100.0,19.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sac2,0.0,1126.0,9.0,18.0,False,,,,,,,,,,,,
2024-08-27,AAHKRJWH,HGST HUH721212ALN604,12000138625024.0,1,100.0,0.0,133.0,92.0,163.0,403.0,100.0,19.0,100.0,7.0,100.0,0.0,128.0,18.0,94.0,44247.0,100.0,0.0,,,100.0,19.0,,,,,,,,,,,100.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,1625.0,99.0,1625.0,157.0,38.0,,,100.0,7.0,100.0,3.0,100.0,3.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sac2,0.0,1127.0,12.0,17.0,False,,,,,,,,,,,,
2024-08-27,ZJV3A5A5,ST12000NM0007,12000138625024.0,1,79.0,88743872.0,,,89.0,0.0,100.0,16.0,85.0,61504.0,88.0,613696292.0,,,51.0,43274.0,100.0,0.0,,,100.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,323.0,100.0,0.0,,,64.0,36.0,,,100.0,573.0,99.0,2161.0,36.0,36.0,79.0,88743872.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,43009.0,100.0,115898526544.0,100.0,598302164888.0,,,,,,,,,,,,,,,,,,,,,sac0,0.0,1128.0,15.0,28.0,False,,,,,,,,,,,,
2024-08-27,ZLW17SN3,ST14000NM001G,14000519643136.0,1,79.0,82408072.0,,,91.0,0.0,100.0,14.0,100.0,512.0,90.0,960798694.0,,,63.0,33175.0,100.0,0.0,,,100.0,13.0,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,169.0,100.0,0.0,,,65.0,35.0,,,100.0,2.0,99.0,3554.0,35.0,35.0,,,,,95.0,3352.0,95.0,3352.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,32593.0,100.0,143351300584.0,100.0,517135057232.0,,,,,,,,,,,,,,,,,,,,,sac2,0.0,1151.0,10.0,7.0,False,,,,,,,,,,,,
2024-08-27,ZLW15TH8,ST14000NM001G,14000519643136.0,1,81.0,139097384.0,,,90.0,0.0,100.0,15.0,100.0,40.0,81.0,30801211799.0,,,63.0,33174.0,100.0,0.0,,,100.0,15.0,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0,36.0,100.0,0.0,,,65.0,35.0,,,100.0,2.0,99.0,3775.0,35.0,35.0,,,,,99.0,808.0,99.0,808.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,32551.0,100.0,141954050616.0,100.0,489289647242.0,,,,,,,,,,,,,,,,,,,,,sac2,0.0,1151.0,16.0,9.0,False,,,,,,,,,,,,
2024-08-27,QGK6Z73T,WDC WUH721414ALE6L4,14000519643136.0,1,100.0,0.0,138.0,96.0,81.0,379.0,100.0,3.0,100.0,8.0,100.0,0.0,133.0,18.0,96.0,32588.0,100.0,0.0,,,100.0,3.0,,,,,,,,,,,100.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,1332.0,100.0,1332.0,53.0,40.0,,,100.0,8.0,100.0,16.0,100.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sac2,0.0,1152.0,18.0,27.0,False,,,,,,,,,,,,
2024-08-27,5390A05RFVKG,TOSHIBA MG08ACA16TA,16000900661248.0,1,100.0,0.0,100.0,0.0,100.0,5341.0,100.0,11.0,100.0,0.0,100.0,0.0,100.0,0.0,89.0,4404.0,100.0,0.0,,,100.0,11.0,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,10.0,100.0,25.0,100.0,34.0,,,100.0,0.0,100.0,4.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,100.0,1048582.0,90.0,4328.0,100.0,0.0,100.0,0.0,,,100.0,530.0,,,,,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,2024.0,4.0,45.0,False,,,,,,,,,,,,
2024-08-27,6260A0CRFVKG,TOSHIBA MG08ACA16TA,16000900661248.0,1,100.0,0.0,90.0,0.0,100.0,8053.0,100.0,9.0,100.0,0.0,100.0,0.0,100.0,0.0,60.0,16292.0,100.0,0.0,,,100.0,9.0,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,3.0,100.0,8.0,100.0,1546.0,100.0,29.0,,,100.0,0.0,100.0,1.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,100.0,35651590.0,61.0,15971.0,100.0,0.0,100.0,0.0,,,100.0,594.0,,,,,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,iad1,50.0,1003.0,9.0,9.0,False,,,,,,,,,,,,
2024-08-27,ZL2LGEF3,ST16000NM001G,16000900661248.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,1019.0,13.0,,False,,,,,,,,,,,,
2024-07-27,ZA12RVA1,ST8000DM002,8001563222016.0,1,52.0,109823056.0,,,85.0,0.0,100.0,35.0,93.0,29256.0,96.0,3638555356.0,,,20.0,70237.0,100.0,0.0,,,100.0,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,1.0,149.0,100.0,0.0,100.0,0.0,64.0,36.0,90.0,21431.0,100.0,24.0,68.0,64642.0,36.0,36.0,16.0,109823056.0,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,70165.0,100.0,122084192112.0,100.0,601783899792.0,,,,,,,,,,,,,,,,,,,,,sac0,0.0,1033.0,4.0,24.0,False,,,,,,,,,,,,
2024-07-27,ZA15RBKL,ST8000NM0055,8001563222016.0,1,59.0,203818920.0,,,89.0,0.0,100.0,53.0,57.0,38584.0,94.0,2729653896.0,,,27.0,64697.0,100.0,0.0,,,100.0,53.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,1.0,569.0,100.0,0.0,100.0,0.0,63.0,37.0,90.0,21332.0,100.0,106.0,68.0,65470.0,37.0,37.0,83.0,203818920.0,,,93.0,3672.0,93.0,3672.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,64613.0,100.0,110429287008.0,100.0,580680217912.0,,,,,,,,,,,,,,,,,,,,,sac0,0.0,1039.0,15.0,42.0,False,,,,,,,,,,,,
2024-07-27,ZA16DQM0,ST8000NM0055,8001563222016.0,1,54.0,74151648.0,,,88.0,0.0,100.0,19.0,1.0,0.0,95.0,3377293990.0,,,27.0,64707.0,100.0,0.0,,,100.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,1.0,943.0,100.0,0.0,100.0,0.0,62.0,38.0,80.0,41477.0,100.0,66.0,69.0,62958.0,38.0,38.0,79.0,74151648.0,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,64627.0,100.0,111407400192.0,100.0,566043752294.0,,,,,,,,,,,,,,,,,,,,,sac0,0.0,1039.0,17.0,44.0,False,,,,,,,,,,,,
2024-07-27,ZA153SN7,ST8000NM0055,8001563222016.0,1,83.0,183095040.0,,,84.0,0.0,100.0,48.0,100.0,80.0,85.0,346487340.0,,,29.0,62338.0,100.0,0.0,,,100.0,48.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,4295032833.0,100.0,0.0,75.0,25.0,92.0,16429.0,100.0,60.0,100.0,222.0,25.0,25.0,16.0,183095040.0,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,62312.0,100.0,107164556304.0,100.0,544851163130.0,,,,,,,,,,,,,,,,,,,,,sac0,0.0,1043.0,4.0,4.0,False,,,,,,,,,,,,
2024-07-27,ZA153S5X,ST8000NM0055,8001563222016.0,1,75.0,32054112.0,,,84.0,0.0,100.0,17.0,100.0,40.0,89.0,711507622.0,,,29.0,62354.0,100.0,0.0,,,100.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,68.0,32.0,88.0,25051.0,100.0,42.0,100.0,195.0,32.0,32.0,22.0,32054112.0,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,62336.0,100.0,107579681360.0,100.0,575320758552.0,,,,,,,,,,,,,,,,,,,,,sac0,0.0,1043.0,5.0,28.0,False,,,,,,,,,,,,
2024-07-27,ZA139FV7,ST8000NM0055,8001563222016.0,1,47.0,103342454.0,,,84.0,0.0,100.0,10.0,96.0,16736.0,88.0,605887737.0,,,29.0,62350.0,100.0,0.0,,,100.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,1.0,219.0,99.0,4295098370.0,100.0,0.0,70.0,30.0,88.0,25455.0,100.0,4.0,54.0,92833.0,30.0,30.0,21.0,103342454.0,,,100.0,480.0,100.0,480.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,62239.0,100.0,106723429200.0,100.0,550002969810.0,,,,,,,,,,,,,,,,,,,,,sac0,0.0,1043.0,11.0,2.0,False,,,,,,,,,,,,
2024-07-27,ZA189JQK,ST8000NM0055,8001563222016.0,1,84.0,238440056.0,,,89.0,0.0,100.0,41.0,100.0,16.0,96.0,3891590711.0,,,31.0,60464.0,100.0,0.0,,,100.0,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,64.0,36.0,77.0,47005.0,100.0,53.0,59.0,82569.0,36.0,36.0,84.0,238440056.0,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,60413.0,100.0,101125026192.0,100.0,522548045905.0,,,,,,,,,,,,,,,,,,,,,sac0,0.0,1092.0,2.0,25.0,False,,,,,,,,,,,,
2024-07-27,ZA189JRV,ST8000NM0055,8001563222016.0,1,49.0,222841722.0,,,89.0,0.0,100.0,23.0,85.0,62120.0,89.0,716889694.0,,,31.0,60454.0,100.0,0.0,,,100.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,2.0,98.0,100.0,0.0,100.0,0.0,61.0,39.0,85.0,30518.0,100.0,14.0,56.0,89355.0,39.0,39.0,83.0,222841722.0,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,60293.0,100.0,101170283144.0,100.0,543517966910.0,,,,,,,,,,,,,,,,,,,,,sac0,0.0,1092.0,5.0,53.0,False,,,,,,,,,,,,
2024-07-27,AAG6UM6H,HGST HUH721212ALN604,12000138625024.0,1,100.0,0.0,100.0,0.0,162.0,406.0,100.0,13.0,100.0,0.0,100.0,0.0,100.0,0.0,93.0,49087.0,100.0,0.0,,,100.0,13.0,,,,,,,,,,,100.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,2097.0,99.0,2097.0,150.0,40.0,,,100.0,0.0,100.0,2.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sac2,0.0,1118.0,5.0,32.0,False,,,,,,,,,,,,
2024-07-27,8CKLA48E,HGST HUH721212ALE604,12000138625024.0,1,100.0,0.0,132.0,96.0,162.0,402.0,100.0,14.0,100.0,0.0,100.0,0.0,128.0,18.0,100.0,57.0,100.0,0.0,,,100.0,14.0,,,,,,,,,,,100.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,17.0,100.0,17.0,171.0,35.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sac2,0.0,1118.0,13.0,,False,,,,,,,,,,,,
2024-07-27,2AGMLZGY,HGST HUH721212ALN604,12000138625024.0,1,100.0,0.0,100.0,0.0,160.0,408.0,100.0,14.0,100.0,33.0,100.0,0.0,100.0,0.0,94.0,45619.0,100.0,0.0,,,100.0,12.0,,,,,,,,,,,100.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,1668.0,99.0,1668.0,166.0,36.0,,,100.0,33.0,100.0,6.0,100.0,5.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sac2,0.0,1124.0,1.0,24.0,False,,,,,,,,,,,,
2024-07-27,2AGMNNJY,HGST HUH721212ALN604,12000138625024.0,1,100.0,0.0,100.0,0.0,100.0,0.0,100.0,8.0,100.0,1.0,100.0,0.0,100.0,0.0,94.0,45622.0,100.0,0.0,,,100.0,8.0,,,,,,,,,,,100.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,1679.0,99.0,1679.0,171.0,35.0,,,100.0,1.0,100.0,1.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sac2,0.0,1124.0,7.0,8.0,False,,,,,,,,,,,,
2024-07-27,8CGPU5AE,HGST HUH721212ALN604,12000138625024.0,1,100.0,0.0,100.0,0.0,100.0,0.0,100.0,9.0,100.0,20.0,100.0,0.0,100.0,0.0,94.0,45622.0,100.0,0.0,,,100.0,8.0,,,,,,,,,,,100.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,1665.0,99.0,1665.0,171.0,35.0,,,100.0,20.0,100.0,30.0,100.0,44.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sac2,0.0,1124.0,7.0,1.0,False,,,,,,,,,,,,
2024-07-27,8HH699RH,HGST HUH721212ALE604,12000138625024.0,1,100.0,0.0,132.0,96.0,167.0,383.0,100.0,13.0,100.0,145.0,100.0,0.0,128.0,18.0,97.0,25575.0,100.0,0.0,,,100.0,12.0,,,,,,,,,,,100.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.0,8337.0,94.0,8337.0,142.0,42.0,,,100.0,145.0,100.0,576.0,100.0,82.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sac2,0.0,1166.0,12.0,50.0,False,,,,,,,,,,,,
2024-07-27,5390A02TFVKG,TOSHIBA MG08ACA16TA,16000900661248.0,1,100.0,0.0,100.0,0.0,100.0,6111.0,100.0,8.0,100.0,0.0,100.0,0.0,100.0,0.0,91.0,3622.0,100.0,0.0,,,100.0,8.0,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,7.0,100.0,19.0,100.0,31.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,100.0,18219012.0,92.0,3548.0,100.0,0.0,100.0,0.0,,,100.0,529.0,,,,,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,2024.0,6.0,22.0,False,,,,,,,,,,,,
2024-07-27,52S0A020FVKG,TOSHIBA MG08ACA16TA,16000900661248.0,1,100.0,0.0,100.0,0.0,100.0,8148.0,100.0,15.0,100.0,0.0,100.0,0.0,100.0,0.0,63.0,14842.0,100.0,0.0,,,100.0,15.0,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,14.0,100.0,14.0,100.0,26.0,100.0,32.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,100.0,102891527.0,64.0,14464.0,100.0,0.0,100.0,0.0,,,100.0,536.0,,,,,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,iad1,50.0,1004.0,19.0,,False,,,,,,,,,,,,
